accident_index,accident_year,accident_reference,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_ons_district,local_authority_highway,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,lsoa_of_accident_location
2022010354856,2022,010354856,531875,171833,-0.104399,51.430165,1,3,1,2,15/01/2022,7,14:15,-1,E09000022,E09000022,3,215,2,20,3,4,6,0,0,5,1,1,1,0,0,1,1,2,E01003084
2022010354857,2022,010354857,530914,179992,-0.115196,51.50371,1,3,2,1,14/01/2022,6,17:50,-1,E09000022,E09000022,3,3200,1,30,0,-1,0,-1,0,9,4,1,1,0,9,1,3,2,E01032582
2022010354864,2022,010354864,527274,163766,-0.173436,51.358718,1,3,2,1,15/01/2022,7,12:30,-1,E09000029,E09000029,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,3,2,E01004097
2022010354865,2022,010354865,520946,189480,-0.255481,51.5912,1,3,2,1,14/01/2022,6,23:28,-1,E09000003,E09000003,3,5150,2,20,3,4,6,0,0,0,4,1,1,0,0,1,3,2,E01000148
2022010354867,2022,010354867,535546,198634,-0.041307,51.670138,1,3,2,1,15/01/2022,7,14:55,-1,E09000010,E09000010,3,1010,6,30,3,4,6,0,9,9,1,1,1,0,0,1,3,2,E01001547
2022010354874,2022,010354874,510963,178229,-0.403071,51.492129,1,3,2,3,15/01/2022,7,15:00,-1,E09000018,E09000018,6,0,6,20,0,-1,0,-1,0,0,1,1,1,0,0,1,3,2,E01002633
2022010354877,2022,010354877,535742,183263,-0.044418,51.531966,1,3,2,1,15/01/2022,7,17:01,-1,E09000030,E09000030,4,127,6,20,3,4,4,118,0,0,5,1,1,0,0,1,1,2,E01004234
2022010354880,2022,010354880,542906,188284,0.060832,51.575316,1,2,2,1,15/01/2022,7,13:34,-1,E09000026,E09000026,4,192,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003696
2022010354893,2022,010354893,542455,183875,0.052544,51.535813,1,3,1,1,15/01/2022,7,18:04,-1,E09000025,E09000025,3,117,2,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01003521
2022010354894,2022,010354894,511082,181038,-0.400474,51.517353,1,3,1,1,15/01/2022,7,14:27,-1,E09000017,E09000017,3,312,7,50,0,-1,0,-1,0,0,1,1,2,0,0,1,1,2,E01002396
2022010354895,2022,010354895,534832,183871,-0.057297,51.537647,1,3,2,1,14/01/2022,6,20:20,-1,E09000012,E09000012,3,107,9,20,99,2,3,107,9,9,4,1,4,0,0,1,3,2,E01033704
2022010354896,2022,010354896,527795,168985,-0.164082,51.405504,1,1,1,1,15/01/2022,7,16:59,-1,E09000024,E09000024,3,236,6,30,6,2,3,236,2,5,4,1,1,0,0,1,1,2,E01003389
2022010354898,2022,010354898,531736,166722,-0.108294,51.384266,1,3,2,5,14/01/2022,6,18:10,-1,E09000008,E09000008,6,0,2,20,9,4,3,235,2,9,4,8,1,0,0,1,3,2,E01001117
2022010354907,2022,010354907,516624,180511,-0.320812,51.511501,1,3,2,1,15/01/2022,7,19:20,-1,E09000009,E09000009,6,0,6,20,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01001249
2022010354908,2022,010354908,516237,188058,-0.323896,51.57941,1,3,2,1,14/01/2022,6,13:45,-1,E09000005,E09000005,3,4006,3,20,3,4,6,0,2,4,1,1,1,0,0,1,3,2,E01002127
2022010354910,2022,010354910,533227,173150,-0.084467,51.441684,1,3,2,1,15/01/2022,7,06:55,-1,E09000028,E09000028,3,205,3,30,6,4,3,205,0,0,1,1,1,9,0,1,3,2,E01003951
2022010354911,2022,010354911,526452,166962,-0.1841,51.387624,1,3,3,1,15/01/2022,7,16:44,-1,E09000029,E09000029,3,217,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,2,E01004129
2022010354913,2022,010354913,503690,175500,-0.508592,51.468979,1,3,1,1,14/01/2022,6,21:30,-1,E09000017,E09000017,1,25,7,40,5,4,3,3113,0,0,7,1,1,0,0,2,3,1,E01002444
2022010354916,2022,010354916,512479,173230,-0.382833,51.4469,1,2,1,1,15/01/2022,7,04:46,-1,E09000027,E09000027,3,314,6,30,3,4,6,0,0,0,4,7,4,0,0,1,1,2,E01003843
2022010354923,2022,010354923,516566,175055,-0.323447,51.462476,1,3,2,1,15/01/2022,7,18:25,-1,E09000027,E09000027,3,3004,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01003871
2022010354926,2022,010354926,520505,175769,-0.26653,51.468069,1,3,2,1,15/01/2022,7,18:05,-1,E09000027,E09000027,4,351,7,20,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01003855
2022010354927,2022,010354927,543718,182298,0.070099,51.521323,1,3,2,2,15/01/2022,7,19:45,-1,E09000025,E09000025,6,0,6,20,9,4,6,0,0,0,4,1,1,0,0,1,1,2,E01003482
2022010354928,2022,010354928,532363,165051,-0.099911,51.369104,1,3,1,1,14/01/2022,6,01:17,-1,E09000008,E09000008,3,235,6,30,99,2,6,0,9,0,1,8,1,9,0,1,3,2,E01001043
2022010354929,2022,010354929,555729,191763,0.247272,51.60318,1,3,2,3,14/01/2022,6,18:05,-1,E09000016,E09000016,3,12,3,50,3,2,5,0,0,0,4,1,1,0,0,1,3,2,E01002296
2022010354932,2022,010354932,533653,196498,-0.069481,51.651396,1,3,2,4,15/01/2022,7,21:53,-1,E09000010,E09000010,3,110,6,30,0,-1,0,-1,0,0,4,1,1,0,0,1,1,2,E01001518
2022010354933,2022,010354933,515191,184611,-0.340113,51.548644,1,3,2,1,15/01/2022,7,18:34,-1,E09000009,E09000009,3,4127,6,20,6,2,6,0,0,5,4,1,1,0,0,1,1,2,E01001307
2022010354941,2022,010354941,513637,175471,-0.365457,51.46681,1,3,2,1,15/01/2022,7,21:20,-1,E09000018,E09000018,3,315,6,30,7,2,3,3005,0,4,4,1,1,0,0,1,1,2,E01002648
2022010354942,2022,010354942,544386,184520,0.08063,51.541118,1,3,2,1,15/01/2022,7,19:30,-1,E09000002,E09000002,3,124,6,30,9,4,6,0,0,0,4,2,2,0,0,1,1,2,E01000007
2022010354944,2022,010354944,550838,177424,0.170564,51.475675,1,3,2,1,14/01/2022,6,07:10,-1,E09000004,E09000004,6,0,1,20,2,4,6,0,0,0,4,8,4,0,0,1,3,2,E01000372
2022010354945,2022,010354945,538012,181016,-0.012592,51.511224,1,3,2,1,15/01/2022,7,18:00,-1,E09000030,E09000030,3,13,6,30,9,4,6,0,0,0,4,1,1,0,0,1,1,2,E01004247
2022010354949,2022,010354949,532998,166348,-0.090309,51.380611,1,3,2,1,15/01/2022,7,21:36,-1,E09000008,E09000008,3,222,3,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01000976
2022010354951,2022,010354951,544213,186582,0.078982,51.55969,1,3,2,1,15/01/2022,7,22:08,-1,E09000026,E09000026,3,118,1,30,1,4,3,1083,0,0,4,1,1,0,0,1,1,2,E01033589
2022010354952,2022,010354952,545248,190727,0.095615,51.596669,1,3,2,1,15/01/2022,7,21:45,-1,E09000026,E09000026,5,0,1,50,2,4,6,0,0,0,4,1,2,0,0,2,1,2,E01003640
2022010354953,2022,010354953,528148,182155,-0.15424,51.523782,1,2,1,1,16/01/2022,1,00:15,-1,E09000033,E09000033,6,0,6,20,0,-1,0,-1,0,0,4,1,1,0,0,1,1,2,E01004727
2022010354954,2022,010354954,519891,166037,-0.278655,51.380733,1,3,2,1,15/01/2022,7,22:50,-1,E09000021,E09000021,3,3,7,30,0,-1,0,-1,9,5,4,1,1,0,0,1,3,2,E01002919
2022010354956,2022,010354956,528707,184193,-0.145443,51.541969,1,3,2,2,16/01/2022,1,02:15,-1,E09000007,E09000007,3,502,2,20,3,2,5,0,0,5,4,1,1,0,0,1,1,2,E01000858
2022010354960,2022,010354960,548248,191376,0.139169,51.60172,1,3,1,1,16/01/2022,1,06:05,-1,E09000026,E09000026,4,174,6,30,0,-1,0,-1,0,0,7,9,1,0,0,2,1,2,E01003726
2022010354964,2022,010354964,524459,195659,-0.202603,51.645965,1,3,2,1,10/01/2022,2,10:00,-1,E09000003,E09000003,5,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,3,2,E01000292
2022010354977,2022,010354977,532746,185205,-0.086853,51.550129,1,3,2,1,16/01/2022,1,08:55,-1,E09000019,E09000019,3,105,3,20,0,-1,0,-1,0,4,1,1,2,0,0,1,1,2,E01002779
2022010354978,2022,010354978,523529,185013,-0.219782,51.550495,1,3,2,1,15/01/2022,7,11:40,-1,E09000005,E09000005,3,407,9,20,3,2,6,0,0,5,1,8,1,0,0,1,3,2,E01000560
2022010354981,2022,010354981,534379,197473,-0.058619,51.659985,1,3,2,1,16/01/2022,1,11:18,-1,E09000010,E09000010,5,0,7,30,5,4,3,10,0,0,1,1,1,0,0,1,1,2,E01001516
2022010354983,2022,010354983,529868,181217,-0.129807,51.51496,1,2,1,1,16/01/2022,1,10:30,-1,E09000033,E09000033,3,400,6,30,3,2,6,0,0,4,1,1,1,0,0,1,1,2,E01000919
2022010354990,2022,010354990,553093,188936,0.208008,51.578502,1,3,1,1,12/01/2022,4,12:35,-1,E09000016,E09000016,5,0,1,30,1,4,5,0,0,1,1,1,1,0,0,1,3,2,E01002379
2022010354992,2022,010354992,536595,192623,-0.028492,51.61587,1,3,5,2,16/01/2022,1,09:40,-1,E09000031,E09000031,3,1009,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004450
2022010354999,2022,010354999,510677,181146,-0.406274,51.518403,1,3,2,1,16/01/2022,1,11:53,-1,E09000017,E09000017,5,0,3,30,8,4,6,0,0,5,1,1,1,0,0,1,1,2,E01002396
2022010355001,2022,010355001,539550,161201,0.00176,51.332788,1,3,2,1,15/01/2022,7,19:40,-1,E09000008,E09000008,6,0,6,30,0,-1,0,-1,0,1,6,9,2,0,0,2,3,2,E01001081
2022010355002,2022,010355002,552283,187052,0.195512,51.561794,1,3,1,2,16/01/2022,1,13:30,-1,E09000016,E09000016,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002319
2022010355007,2022,010355007,530400,173872,-0.124854,51.44883,1,3,2,1,16/01/2022,1,11:20,-1,E09000022,E09000022,5,0,6,20,3,4,6,0,9,9,1,8,1,0,0,1,3,2,E01003023
2022010355012,2022,010355012,518561,166865,-0.297481,51.388454,1,3,2,1,16/01/2022,1,13:21,-1,E09000021,E09000021,3,240,3,30,3,4,6,0,0,4,1,1,2,0,0,1,1,2,E01002999
2022010355015,2022,010355015,530535,173988,-0.122869,51.449842,1,3,2,1,15/01/2022,7,21:08,-1,E09000022,E09000022,3,23,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01003024
2022010355017,2022,010355017,531486,189660,-0.103349,51.590458,1,2,2,1,16/01/2022,1,06:40,-1,E09000014,E09000014,3,105,6,20,6,2,3,504,9,9,7,9,9,0,0,1,3,2,E01002085
2022010355019,2022,010355019,521321,178538,-0.253838,51.492781,1,3,1,1,16/01/2022,1,16:09,-1,E09000018,E09000018,3,315,6,20,9,3,6,0,0,1,4,1,1,0,0,1,1,2,E01002570
2022010355020,2022,010355020,546873,192536,0.119816,51.612502,1,3,3,1,16/01/2022,1,15:38,-1,E09000026,E09000026,6,0,6,30,6,4,5,0,0,0,1,1,1,0,0,1,1,2,E01003722
2022010355021,2022,010355021,529827,186624,-0.128405,51.56356,1,3,2,2,15/01/2022,7,14:15,-1,E09000019,E09000019,3,1,6,30,3,4,6,0,0,4,1,1,1,0,0,1,3,2,E01002774
2022010355022,2022,010355022,527113,177181,-0.170941,51.479315,1,2,2,1,13/01/2022,5,06:15,-1,E09000032,E09000032,3,3220,6,30,3,4,6,0,0,8,4,7,4,9,0,1,3,2,E01004583
2022010355027,2022,010355027,528362,180122,-0.151897,51.505463,1,3,2,1,14/01/2022,6,14:01,-1,E09000033,E09000033,3,4202,2,20,3,4,6,0,0,0,1,1,1,0,0,1,3,2,E01004689
2022010355028,2022,010355028,532635,182698,-0.089397,51.527626,1,3,2,3,15/01/2022,7,18:44,-1,E09000019,E09000019,3,501,6,20,99,9,6,0,0,4,4,8,1,0,0,1,3,2,E01002701
2022010355033,2022,010355033,529555,190948,-0.130733,51.60248,1,3,3,1,16/01/2022,1,14:38,-1,E09000014,E09000014,4,106,6,20,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01001962
2022010355036,2022,010355036,530156,170916,-0.129449,51.422321,1,2,2,1,15/01/2022,7,20:55,-1,E09000022,E09000022,3,23,3,30,3,4,6,0,0,4,4,1,1,0,0,1,1,2,E01003115
2022010355038,2022,010355038,536399,174510,-0.038332,51.453152,1,2,2,1,16/01/2022,1,18:18,-1,E09000023,E09000023,4,218,6,20,3,4,6,0,2,5,4,1,2,0,0,1,1,2,E01003232
2022010355039,2022,010355039,523837,174547,-0.219013,51.456368,1,2,1,1,16/01/2022,1,17:29,-1,E09000032,E09000032,3,219,6,20,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01004500
2022010355042,2022,010355042,529389,185190,-0.135247,51.550773,1,3,4,3,16/01/2022,1,17:08,-1,E09000007,E09000007,5,0,6,20,3,4,6,0,0,0,4,1,2,4,2,1,1,2,E01000925
2022010355043,2022,010355043,538781,177896,-0.002744,51.483,1,3,2,1,16/01/2022,1,16:58,-1,E09000011,E09000011,3,206,6,30,9,4,6,0,0,5,4,1,1,0,0,1,1,2,E01001668
2022010355049,2022,010355049,527355,170671,-0.169799,51.420755,1,3,5,1,16/01/2022,1,15:18,-1,E09000024,E09000024,6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003370
2022010355050,2022,010355050,534703,192612,-0.055807,51.616226,1,3,2,1,16/01/2022,1,19:20,-1,E09000010,E09000010,6,0,9,20,99,9,6,0,9,9,4,1,1,9,9,1,3,2,E01001427
2022010355052,2022,010355052,521247,172601,-0.256938,51.439439,1,3,1,1,16/01/2022,1,15:00,-1,E09000027,E09000027,6,0,6,20,0,-1,0,-1,0,0,1,1,2,0,0,2,1,2,E01003806
2022010355054,2022,010355054,520881,167196,-0.264043,51.39094,1,3,1,2,16/01/2022,1,19:19,-1,E09000021,E09000021,3,3,6,30,5,4,5,0,0,0,4,1,1,0,0,1,1,2,E01002975
2022010355059,2022,010355059,512872,172151,-0.377524,51.437123,1,3,2,1,15/01/2022,7,17:51,-1,E09000018,E09000018,3,316,3,40,99,9,3,316,0,0,4,1,1,0,0,1,3,2,E01002605
2022010355060,2022,010355060,508713,177704,-0.435628,51.487847,1,3,3,1,16/01/2022,1,15:45,-1,E09000017,E09000017,3,437,1,30,2,4,6,0,9,0,1,1,2,0,0,1,3,2,E01002448
2022010355062,2022,010355062,524301,175833,-0.211887,51.467824,1,3,1,1,16/01/2022,1,20:19,-1,E09000013,E09000013,3,219,3,30,0,-1,0,-1,0,5,1,1,2,0,0,1,1,2,E01001915
2022010355068,2022,010355068,534832,169342,-0.062836,51.407085,1,3,2,1,16/01/2022,1,19:25,-1,E09000006,E09000006,3,213,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01000699
2022010355069,2022,010355069,520067,170986,-0.274454,51.425175,1,3,1,1,16/01/2022,1,14:30,-1,E09000021,E09000021,3,308,6,30,3,4,6,0,9,1,1,1,1,0,0,1,3,2,E01002952
2022010355070,2022,010355070,514206,186296,-0.353766,51.563988,1,3,2,1,12/01/2022,4,17:20,-1,E09000015,E09000015,3,312,2,20,1,4,3,312,0,5,4,1,1,0,0,1,3,2,E01002219
2022010355078,2022,010355078,525259,173582,-0.198898,51.447383,1,3,2,1,15/01/2022,7,17:57,-1,E09000032,E09000032,3,218,9,20,3,3,6,0,0,0,4,1,1,9,0,1,3,2,E01004593
2022010355083,2022,010355083,521507,192133,-0.246468,51.614922,1,2,1,1,16/01/2022,1,17:02,-1,E09000003,E09000003,3,5100,3,20,0,-1,0,-1,0,1,4,1,1,0,0,1,1,2,E01000264
2022010355088,2022,010355088,538547,163596,-0.011696,51.354555,1,3,1,1,16/01/2022,1,11:00,-1,E09000008,E09000008,6,0,9,20,0,-1,0,-1,9,0,4,1,1,0,0,1,3,2,E01001055
2022010355093,2022,010355093,528926,183878,-0.142402,51.539089,1,2,1,1,16/01/2022,1,23:57,-1,E09000007,E09000007,3,503,2,30,7,2,3,502,2,5,4,1,1,0,0,1,1,2,E01000863
2022010355094,2022,010355094,531967,167326,-0.104752,51.389641,1,3,1,1,16/01/2022,1,00:48,-1,E09000008,E09000008,6,0,6,20,0,-1,0,-1,0,0,4,1,2,0,0,1,1,2,E01001004
2022010355096,2022,010355096,536151,188577,-0.03647,51.57962,1,3,2,1,14/01/2022,6,20:02,-1,E09000031,E09000031,6,0,7,20,0,-1,0,-1,0,0,4,1,2,0,0,1,3,2,E01004394
2022010355099,2022,010355099,518252,189928,-0.2942,51.595797,1,3,2,1,17/01/2022,2,01:25,-1,E09000015,E09000015,3,4140,1,30,1,4,5,0,0,0,4,1,2,0,0,1,1,2,E01002202
2022010355100,2022,010355100,541651,188299,0.04274,51.575767,1,3,2,1,16/01/2022,1,18:25,-1,E09000026,E09000026,3,12,1,50,1,2,3,406,9,9,4,1,2,0,0,1,3,2,E01003697
2022010355101,2022,010355101,523855,182489,-0.21597,51.52774,1,3,2,1,14/01/2022,6,19:10,-1,E09000033,E09000033,4,450,6,20,6,2,3,404,0,4,4,1,9,0,0,1,3,2,E01002852
2022010355103,2022,010355103,522281,184746,-0.237865,51.548367,1,3,2,1,16/01/2022,1,20:45,-1,E09000005,E09000005,3,407,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01000640
2022010355104,2022,010355104,531169,174553,-0.113542,51.454773,1,2,1,1,17/01/2022,2,02:40,-1,E09000022,E09000022,3,204,6,20,6,2,3,2214,0,5,4,1,1,0,0,1,1,2,E01003177
2022010355105,2022,010355105,518058,183154,-0.299273,51.534957,1,3,2,1,17/01/2022,2,06:12,-1,E09000005,E09000005,4,456,6,30,0,-1,0,-1,0,0,4,2,3,0,0,1,1,2,E01000472
2022010355106,2022,010355106,522694,178556,-0.234065,51.492647,1,3,1,1,03/01/2022,2,18:36,-1,E09000013,E09000013,3,315,9,20,3,4,3,315,9,9,7,9,9,9,9,1,3,2,E01001894
2022010355109,2022,010355109,526781,167229,-0.179279,51.38995,1,3,1,1,17/01/2022,2,07:35,-1,E09000024,E09000024,3,217,3,30,7,2,6,0,0,5,1,1,2,0,0,1,1,2,E01003437
2022010355115,2022,010355115,530083,190552,-0.12326,51.5988,1,3,2,1,17/01/2022,2,09:00,-1,E09000014,E09000014,5,0,6,20,3,4,6,0,0,1,1,1,1,0,0,1,1,2,E01001964
2022010355123,2022,010355123,524681,164984,-0.210231,51.370239,1,3,2,1,17/01/2022,2,09:32,-1,E09000029,E09000029,3,217,3,40,3,1,5,0,0,0,1,1,1,0,0,1,1,2,E01004115
2022010355127,2022,010355127,534866,170124,-0.06205,51.414104,1,3,1,1,13/01/2022,5,08:15,-1,E09000006,E09000006,6,0,6,30,9,9,6,0,0,0,1,1,1,0,0,1,3,2,E01000796
2022010355131,2022,010355131,533597,182837,-0.075485,51.528649,1,3,3,2,16/01/2022,1,13:00,-1,E09000012,E09000012,3,1208,6,30,0,-1,0,-1,9,9,1,1,1,0,0,1,3,2,E01001777
2022010355133,2022,010355133,534394,192474,-0.06032,51.61506,1,3,2,1,17/01/2022,2,11:21,-1,E09000010,E09000010,6,0,6,30,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01001432
2022010355135,2022,010355135,508354,181949,-0.439494,51.526071,1,3,1,1,17/01/2022,2,09:00,-1,E09000017,E09000017,4,465,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002400
2022010355136,2022,010355136,521550,191158,-0.246185,51.60615,1,2,1,1,17/01/2022,2,11:25,-1,E09000003,E09000003,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,2,E01000152
2022010355139,2022,010355139,547370,186897,0.124623,51.561706,1,3,1,2,17/01/2022,2,10:17,-1,E09000002,E09000002,4,191,6,30,3,4,3,1083,0,1,1,8,2,0,0,1,1,2,E01000098
2022010355141,2022,010355141,528635,181669,-0.147401,51.519303,1,2,1,1,17/01/2022,2,11:20,-1,E09000033,E09000033,5,0,2,20,6,2,5,0,0,5,1,1,1,0,0,1,1,2,E01004713
2022010355144,2022,010355144,534892,176252,-0.059343,51.469166,1,3,2,1,17/01/2022,2,12:15,-1,E09000028,E09000028,6,0,6,20,6,4,6,0,0,0,1,1,2,0,0,1,1,2,E01004006
2022010355145,2022,010355145,533466,179661,-0.078574,51.500139,1,3,2,1,13/01/2022,5,18:46,-1,E09000028,E09000028,3,100,6,20,0,-1,0,-1,0,5,4,1,1,0,0,1,3,2,E01003976
2022010355146,2022,010355146,536615,188265,-0.029899,51.576704,1,2,2,5,17/01/2022,2,11:44,-1,E09000031,E09000031,3,1006,6,20,0,-1,0,-1,2,1,1,1,2,0,0,1,1,2,E01004444
2022010355147,2022,010355147,526459,179226,-0.179622,51.497839,1,3,1,1,17/01/2022,2,12:15,-1,E09000020,E09000020,5,0,3,20,3,4,5,0,0,1,1,1,1,0,0,1,1,2,E01002892
2022010355151,2022,010355151,529419,186433,-0.134358,51.561937,1,2,2,1,17/01/2022,2,09:46,-1,E09000019,E09000019,6,0,6,20,0,-1,0,-1,0,0,1,1,2,0,0,1,1,2,E01002774
2022010355156,2022,010355156,534376,191667,-0.060889,51.607812,1,3,2,1,14/01/2022,6,18:00,-1,E09000014,E09000014,5,0,6,20,6,4,6,0,0,9,4,1,4,0,0,1,3,2,E01002037
2022010355158,2022,010355158,531635,178590,-0.105336,51.490943,1,3,2,1,17/01/2022,2,07:05,-1,E09000022,E09000022,3,3204,6,20,3,4,6,0,0,4,4,1,1,0,0,1,1,2,E01003110
2022010355160,2022,010355160,525235,176429,-0.198236,51.472975,1,3,2,1,14/01/2022,6,19:00,-1,E09000013,E09000013,3,308,6,30,3,4,6,0,0,1,4,1,2,0,0,1,3,2,E01001925
2022010355161,2022,010355161,543808,178488,0.069843,51.487065,1,3,2,1,17/01/2022,2,08:56,-1,E09000011,E09000011,6,0,1,20,2,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001695
2022010355166,2022,010355166,538711,175371,-0.004742,51.460327,1,3,2,1,17/01/2022,2,09:08,-1,E09000023,E09000023,6,0,6,20,3,4,3,20,0,0,1,8,1,0,0,1,1,2,E01003288
2022010355169,2022,010355169,511196,188510,-0.396472,51.584488,1,3,2,1,17/01/2022,2,13:30,-1,E09000017,E09000017,5,0,6,30,6,4,6,0,0,0,1,1,2,0,0,1,1,2,E01002437
2022010355174,2022,010355174,544699,185692,0.085622,51.551569,1,3,1,1,17/01/2022,2,11:58,-1,E09000026,E09000026,6,0,1,30,1,4,6,0,1,0,1,1,1,0,0,1,1,2,E01003684
2022010355176,2022,010355176,520544,168200,-0.268543,51.400035,1,3,2,1,17/01/2022,2,14:00,-1,E09000021,E09000021,5,0,3,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002927
2022010355179,2022,010355179,524255,174956,-0.212856,51.459953,1,3,2,1,17/01/2022,2,09:46,-1,E09000032,E09000032,3,205,6,20,3,4,6,0,0,8,1,1,1,0,0,1,1,2,E01004609
2022010355180,2022,010355180,525549,190086,-0.188853,51.59564,1,3,2,1,17/01/2022,2,08:54,-1,E09000003,E09000003,3,504,1,30,2,4,6,0,0,1,1,8,2,0,0,1,3,2,E01000197
2022010355181,2022,010355181,537570,180965,-0.018977,51.510874,1,3,2,1,17/01/2022,2,07:59,-1,E09000030,E09000030,3,13,7,20,5,4,6,0,2,5,1,1,1,0,0,1,1,2,E01004257
2022010355184,2022,010355184,538385,186295,-0.005148,51.55857,1,2,1,1,17/01/2022,2,14:35,-1,E09000031,E09000031,3,106,2,20,3,4,6,0,2,1,1,1,1,0,0,1,1,2,E01004376
2022010355187,2022,010355187,550223,180152,0.162875,51.50035,1,3,2,1,17/01/2022,2,11:40,-1,E09000004,E09000004,6,0,6,30,99,9,6,0,0,0,1,1,1,0,0,1,3,2,E01000408
2022010355192,2022,010355192,505981,180729,-0.474054,51.515555,1,3,1,1,17/01/2022,2,08:50,-1,E09000017,E09000017,3,408,6,30,8,4,6,0,0,0,1,1,2,0,0,1,1,2,E01002554
2022010355203,2022,010355203,537775,188560,-0.013054,51.579073,1,3,2,1,17/01/2022,2,12:52,-1,E09000031,E09000031,6,0,6,20,6,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004406
2022010355206,2022,010355206,526408,185757,-0.178014,51.556544,1,3,2,1,17/01/2022,2,14:40,-1,E09000007,E09000007,3,502,6,20,9,2,4,511,0,1,1,1,1,0,0,1,1,2,E01000895
2022010355207,2022,010355207,519371,169041,-0.285114,51.407841,1,3,2,1,17/01/2022,2,14:30,-1,E09000021,E09000021,6,0,9,20,9,9,6,0,9,9,1,1,2,9,9,1,3,2,E01002970
2022010355212,2022,010355212,539296,169372,0.001316,51.406276,1,3,2,1,15/01/2022,7,12:50,-1,E09000006,E09000006,3,222,6,30,3,2,5,0,0,0,1,1,1,0,0,1,3,2,E01000717
2022010355213,2022,010355213,534074,181427,-0.069149,51.515865,1,2,1,1,17/01/2022,2,15:35,-1,E09000030,E09000030,4,134,2,20,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01004325
2022010355218,2022,010355218,534828,183071,-0.057661,51.530459,1,3,2,1,17/01/2022,2,08:50,-1,E09000030,E09000030,4,118,6,30,3,4,6,0,9,1,1,1,1,9,0,1,3,2,E01004199
2022010355224,2022,010355224,535205,194295,-0.047911,51.63123,1,3,2,1,13/01/2022,5,10:58,-1,E09000010,E09000010,6,0,1,20,99,1,6,0,9,9,7,1,9,9,0,1,3,2,E01001489
2022010355226,2022,010355226,516155,171127,-0.330649,51.427257,1,3,2,1,17/01/2022,2,14:00,-1,E09000027,E09000027,3,313,6,20,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003887
2022010355227,2022,010355227,531509,180175,-0.10656,51.505216,1,2,2,1,17/01/2022,2,11:15,-1,E09000028,E09000028,6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,3,2,E01003934
2022010355228,2022,010355228,531931,186381,-0.09816,51.560888,1,3,2,1,16/01/2022,1,13:50,-1,E09000019,E09000019,5,0,6,20,3,4,6,0,0,1,1,1,1,0,0,1,3,2,E01002742
2022010355230,2022,010355230,531097,168341,-0.116874,51.398964,1,3,2,1,17/01/2022,2,16:39,-1,E09000008,E09000008,3,23,6,30,9,4,6,0,0,0,4,1,1,0,0,1,1,2,E01001182
2022010355233,2022,010355233,542702,176140,0.052977,51.466246,1,3,2,1,17/01/2022,2,16:30,-1,E09000011,E09000011,6,0,9,30,0,-1,0,-1,9,8,1,1,1,0,0,1,3,2,E01001610
2022010355234,2022,010355234,527134,167722,-0.174032,51.394302,1,2,1,1,17/01/2022,2,17:30,-1,E09000024,E09000024,3,217,3,20,6,4,5,0,0,0,4,1,1,0,0,1,1,2,E01003437
2022010355236,2022,010355236,536235,177332,-0.039604,51.47855,1,3,2,1,16/01/2022,1,20:30,-1,E09000023,E09000023,4,207,6,30,3,4,6,0,0,8,4,8,1,0,0,1,3,2,E01003300
2022010355241,2022,010355241,556809,192286,0.263088,51.607579,1,3,2,1,17/01/2022,2,14:24,-1,E09000016,E09000016,1,25,1,60,1,2,3,12,0,0,1,1,1,0,0,2,1,1,E01002296
